label,left_birthDate,left_email,left_gender,left_jobTitle,left_knowsLanguage,left_name,right_birthDate,right_email,right_gender,right_jobTitle,right_knowsLanguage,right_name
,1970-11-26,loriperry@healthcare.org,Female,Respiratory Therapist,de,Lori Perry,,,Other,Midwife,et,Erika Hill
,1989-10-11,tracyfischer@healthcare.org,Male,Rheumatology Nurse,de,Tracy Fischer,,,Female,GI Technician,nl,Stephanie Pugh
,1960-02-11,sarahgordon@healthcare.org,Female,CT Scan Technician,et,Sarah Gordon,,,Female,Reconstructive Specialist,et,Chase Mitchell
,1978-03-05,ronaldprice@healthcare.org,Other,Speech Pathologist,et,Ronald Price,,,Female,Optometrist,et,Holly Prince
,1997-02-22,terryhoffman@healthcare.org,Female,Lab Technician,nl,Terry Hoffman,,,Female,Rheumatology Nurse,de,Michelle Garcia
,1998-07-18,michaelking@healthcare.org,Female,Medical Assistant,et,Michael King,,,Female,CT Scan Technician,et,Sarah Gordon
,1973-09-28,austinwade@healthcare.org,Female,Foot Care Nurse,et,Austin Wade,,,Other,Physical Therapy Assistant,de,Brandi Duncan
,1970-01-18,courtneylyons@healthcare.org,Male,Nurse Practitioner,de,Courtney Lyons,,,Male,Midwife,de,Hannah Curtis
,1994-10-27,richardmullins@healthcare.org,Male,Orthopedic Nurse,de,Richard Mullins,,,Male,Audiologist,nl,Cynthia Vargas
,1965-09-02,travissalazar@healthcare.org,Other,Obstetric Nurse,et,Travis Salazar,,,Other,Speech Pathologist,de,David Madden
,1976-07-10,amylane@healthcare.org,Other,Anesthesia Assistant,de,Amy Lane,,,Other,Neonatal Nurse,de,Douglas Rasmussen
,1999-01-02,michaeltaylor@healthcare.org,Other,Dietitian,de,Michael Taylor,,,Other,Hematology Nurse,de,Taylor Wagner
,1978-12-28,vincentjones@healthcare.org,Male,Rheumatologist,et,Vincent Jones,,,Male,Community Health Worker,de,Sarah Smith
,1994-07-04,mariagreer@healthcare.org,Male,Nutritionist,et,Maria Greer,,,Female,Pathologist,nl,Cody Stephenson
,1988-08-04,davidmadden@healthcare.org,Other,Speech Pathologist,de,David Madden,,,Other,Dermatology Nurse,de,Pamela Horn
,1974-02-19,russellsilva@healthcare.org,Other,Therapist,nl,Russell Silva,,,Male,Radiologist,nl,Jermaine Davis
,1965-02-11,louisrivas@healthcare.org,Male,Lung Function Technician,et,Louis Rivas,,,Female,Skin Care Specialist,de,Heather Frazier
,1999-08-20,kimberlyjones@healthcare.org,Other,Urology Nurse,de,Kimberly Jones,,,Other,Diabetes Educator,de,Mary Butler
,1985-03-16,georgeboyd@healthcare.org,Female,Arthritis Specialist,nl,George Boyd,,,Female,Podiatrist,et,David Baker
,1976-09-01,joeparker@healthcare.org,Other,Respiratory Therapist,et,Joe Parker,,,Female,Endocrinologist,de,Nicole Brown MD
,1969-08-28,michaelhall@healthcare.org,Other,Endocrinologist,et,Michael Hall,,,Male,Speech Pathologist,de,Samantha Jackson
,1977-03-06,lisaperez@healthcare.org,Male,Pulmonary Function Technologist,et,Lisa Perez,,,Female,Cytotechnologist,nl,Laura Schultz
,1980-06-24,jennifervelazquez@healthcare.org,Female,Epidemiologist,de,Jennifer Velazquez,,,Female,Respiratory Therapist,et,Destiny Moore
,1963-09-09,annettemeadows@healthcare.org,Female,Obstetrician,nl,Annette Meadows,,,Female,Nephrologist,et,Mr. Nathan Jacobs MD
,1969-08-28,michaelhall@healthcare.org,Other,Endocrinologist,et,Michael Hall,,,Female,Arthritis Specialist,de,Noah Mcdaniel
,1964-09-22,lauraschultz@healthcare.org,Female,Cytotechnologist,nl,Laura Schultz,,,Male,Nurse Manager,de,Justin Nguyen
,1981-12-30,josephvillanueva@healthcare.org,Male,Respiratory Therapist,et,Joseph Villanueva,,,Other,Hematologist,de,Melinda Wilson
,1987-12-22,gabriellahicks@healthcare.org,Other,Orthopedic Nurse,et,Gabriella Hicks,,,Male,Obstetric Nurse,et,Melissa Gomez
,1966-09-08,richardbutler@healthcare.org,Female,Toxicologist,nl,Richard Butler,,,Male,Audiologist,et,Shawn Stone
,1982-07-19,pamelasummers@healthcare.org,Male,Poison Control Specialist,de,Pamela Summers,,,Female,Reconstructive Specialist,nl,David Le
,1994-04-21,matthewarcher@healthcare.org,Male,Arthritis Specialist,nl,Matthew Archer,,,Male,GI Technician,de,Elizabeth Chan
,1968-12-31,deannasmith@healthcare.org,Female,Community Health Worker,de,Deanna Smith,,,Male,Infectious Disease Specialist,de,Crystal Hunter
,1972-08-01,peterjones@healthcare.org,Male,Rheumatology Nurse,de,Peter Jones,,,Other,Pulmonologist,nl,Daniel Arnold
,1962-03-01,gregoryjohnson@healthcare.org,Other,Therapist,et,Gregory Johnson,,,Male,Pathologist,et,Linda Nguyen
,1962-09-21,kennethharmon@healthcare.org,Female,GI Nurse,et,Kenneth Harmon,,,Male,Audiologist,de,Tony Rogers
,1982-03-06,ericalexander@healthcare.org,Other,Physiotherapist,nl,Eric Alexander,,,Other,Environmental Health Officer,de,Sonya Sawyer
,1997-04-19,johnarellano@healthcare.org,Female,Obstetric Nurse,nl,John Arellano,,,Male,Ophthalmologist,nl,Jessica Miller
,1985-06-24,davidbaker@healthcare.org,Female,Podiatrist,et,David Baker,,,Female,Public Health Officer,et,Samantha Hamilton
,1966-10-07,justinjones@healthcare.org,Other,Registered Nurse,et,Justin Jones,,,Female,Rheumatologist,nl,Douglas King
,1972-02-21,melissastephens@healthcare.org,Male,General Practitioner,nl,Melissa Stephens,,,Female,Endocrinologist,de,Nicole Brown MD
,1981-07-27,brookesalazar@healthcare.org,Male,Infectious Disease Specialist,de,Brooke Salazar,,,Female,Dental Hygienist,de,Kimberly Hill
,1983-06-11,matthewkaufman@healthcare.org,Other,Endocrinologist,et,Matthew Kaufman,,,Female,GI Nurse,et,Krista Maddox
,1991-09-12,brendaparks@healthcare.org,Other,Obstetric Nurse,et,Brenda Parks,,,Female,Environmental Health Officer,et,Thomas Stephens
,1998-08-15,keithpeterson@healthcare.org,Female,Hematologist,de,Keith Peterson,,,Other,Pathologist,de,Jenna Raymond
,1986-03-05,maryduncan@healthcare.org,Other,Dermatology Nurse,nl,Mary Duncan,,,Male,Dental Assistant,de,Kimberly Jones
,1989-06-19,stephengross@healthcare.org,Female,Health Educator,nl,Stephen Gross,,,Female,Cytotechnologist,nl,Taylor Lee
,1981-07-31,mercedesrobles@healthcare.org,Other,Dermatologist,de,Mercedes Robles,,,Male,EKG Technician,nl,Michael Wagner
,1990-08-21,jameslittle@healthcare.org,Male,Medical Laboratory Scientist,nl,James Little,,,Female,Obstetrics Technician,de,Jasmine Cannon
,1993-12-24,jamesadams@healthcare.org,Male,GI Technician,de,James Adams,,,Other,Dermatologist,de,Mercedes Robles
,1968-04-22,colleensutton@healthcare.org,Other,School Nurse,de,Colleen Sutton,,,Male,Midwife,de,Hannah Curtis
,1965-02-27,theresahouston@healthcare.org,Male,Endocrine Nurse,et,Theresa Houston,,,Other,Obstetric Nurse,nl,Alexander Anderson
,1991-04-23,jenniferpaul@healthcare.org,Male,Doula,et,Jennifer Paul,,,Other,Anesthesiologist,nl,Gina York
,1988-09-04,catherinemcmahon@healthcare.org,Other,Public Health Nurse,et,Catherine Mcmahon,,,Female,Infectious Disease Specialist,nl,Christina Barnes
,1986-09-21,samuelbrown@healthcare.org,Female,Rheumatologist,et,Samuel Brown,,,Other,Pathologist,nl,Angela Patterson
,1998-04-22,stephenortiz@healthcare.org,Other,Endocrine Nurse,et,Stephen Ortiz,,,Female,Oncology Nurse,et,Rachel Robertson
,1969-01-01,jessecarter@healthcare.org,Other,GI Nurse,nl,Jesse Carter,,,Male,Ophthalmologist,de,Raymond Mcgrath Jr.
,1981-09-04,vickidonaldson@healthcare.org,Other,Communication Disorders Specialist,et,Vicki Donaldson,,,Male,Hematology Nurse,et,Jeffrey Moore
,1975-04-28,lisajohnson@healthcare.org,Male,Licensed Practical Nurse,et,Lisa Johnson,,,Female,Physical Therapy Assistant,et,Elizabeth Baker
,1963-05-01,matthewrodriguez@healthcare.org,Other,Primary Care Nurse,nl,Matthew Rodriguez,,,Other,School Nurse,de,Colleen Sutton
,1966-07-16,christinafoster@healthcare.org,Male,Infectious Disease Specialist,nl,Christina Foster,,,Male,GI Technician,de,James Adams
,1983-08-19,elizabethbaker@healthcare.org,Female,Physical Therapy Assistant,et,Elizabeth Baker,,,Male,Orthotic Specialist,et,Susan Williams
,1978-09-06,peterrichardson@healthcare.org,Male,Epidemiologist,nl,Peter Richardson,,,Other,Genetic Counselor,et,Sandra Hall
,1960-03-14,christinefischer@healthcare.org,Other,Dermatology Nurse,de,Christine Fischer,,,Female,Mental Health Nurse,de,Debra Brown
,1959-08-07,eddiegreen@healthcare.org,Female,General Practitioner,de,Eddie Green,,,Female,Surgical Nurse,de,Matthew Barnett
,1993-03-11,stephencunningham@healthcare.org,Other,Poison Control Specialist,et,Stephen Cunningham,,,Other,Anesthesiology Nurse,et,Cheryl Webb
,1962-09-15,joshuasmith@healthcare.org,Male,Anesthesiology Nurse,et,Joshua Smith,,,Female,Epidemiologist,nl,Todd Nelson
,1962-11-11,matthewwoods@healthcare.org,Female,Anesthesiology Nurse,de,Matthew Woods,,,Female,Urologist,de,Wyatt Miller
,1965-01-15,cherylrodgers@healthcare.org,Male,Toxicologist,et,Cheryl Rodgers,,,Other,Endocrinologist,nl,Robert Logan
,1973-04-21,kylewhitaker@healthcare.org,Female,Respiratory Therapist,nl,Kyle Whitaker,,,Female,Podiatrist,et,Alexandria Jones
,1979-08-28,madelinemoran@healthcare.org,Other,Psychologist,nl,Madeline Moran,,,Other,Urology Nurse,de,Kimberly Jones
,1981-10-25,bradleyharrell@healthcare.org,Male,Doula,de,Bradley Harrell,,,Female,Vision Therapist,et,Jason Brown
,1964-01-25,tarasanchez@healthcare.org,Female,School Nurse,nl,Tara Sanchez,,,Female,Ophthalmologist,nl,Danielle Deleon
,1986-03-05,maryduncan@healthcare.org,Other,Dermatology Nurse,nl,Mary Duncan,,,Male,Hematologist,et,Jennifer Johnson
,1984-09-24,jermainedavis@healthcare.org,Male,Radiologist,nl,Jermaine Davis,,,Other,Respiratory Therapist,de,Jessica Hudson
,1971-02-01,christophergoodwin@healthcare.org,Male,Toxicologist,de,Christopher Goodwin,,,Male,Pediatrician,et,Allen Thompson
,1974-10-14,catherinemorales@healthcare.org,Male,Dermatologist,nl,Catherine Morales,,,Male,Rheumatology Nurse,de,Tracy Fischer
,1998-06-07,victorwilson@healthcare.org,Male,Community Outreach Specialist,et,Victor Wilson,,,Male,Genetic Counselor,nl,Keith Harper
,1973-03-23,robertvazquez@healthcare.org,Other,MRI Technologist,nl,Robert Vazquez,,,Other,Rheumatologist,nl,Jamie Griffith
,1988-03-28,dawnlee@healthcare.org,Other,Surgical Technologist,de,Dawn Lee,,,Female,Nutrition Counselor,nl,Luke Faulkner
,1986-01-14,ashleyroy@healthcare.org,Male,Orthopedic Nurse,et,Ashley Roy,,,Other,Skin Care Specialist,et,Susan Kramer
,1993-07-16,howardmorris@healthcare.org,Male,Genetic Counselor,nl,Howard Morris,,,Male,Podiatrist,nl,Michelle Martinez
,1999-10-19,jenniferjuarez@healthcare.org,Male,Infectious Disease Specialist,nl,Jennifer Juarez,,,Female,Dental Assistant,nl,Katherine Berry
,1976-02-07,christopherclark@healthcare.org,Male,Dentist,nl,Christopher Clark,,,Male,Speech Therapist,et,Diane Strickland
,1974-09-27,amandawagner@healthcare.org,Female,Midwife,de,Amanda Wagner,,,Other,EKG Technician,de,Casey Werner
,1960-02-06,shaunthompson@healthcare.org,Other,Blood Bank Technologist,et,Shaun Thompson,,,Other,Midwife,de,Gregory Rowe
,1979-08-09,ronaldmaddox@healthcare.org,Female,Orthodontist,de,Ronald Maddox,,,Other,Blood Bank Technologist,et,Amy Hurley
,1971-11-05,davidhill@healthcare.org,Male,Public Health Officer,nl,David Hill,,,Male,Orthopedic Surgeon,nl,Mariah Scott
,1972-02-21,melissastephens@healthcare.org,Male,General Practitioner,nl,Melissa Stephens,,,Other,Plastic Surgeon,et,Sarah James
,1973-01-11,stevenjones@healthcare.org,Male,Orthotic Specialist,et,Steven Jones,,,Female,Family Physician,et,Erin Flynn
,1965-08-25,amyschroeder@healthcare.org,Other,Environmental Health Officer,de,Amy Schroeder,,,Female,Genetic Counselor,de,John Mcgrath
,1988-04-29,dianaellis@healthcare.org,Male,Cardiologist,nl,Diana Ellis,,,Other,Health Educator,nl,Matthew Beasley
,1980-10-09,hollygarcia@healthcare.org,Male,Gynecologist,de,Holly Garcia,,,Male,Epidemiologist,de,Darren Wang
,1991-06-23,juliahill@healthcare.org,Female,Nutritionist,et,Julia Hill,,,Male,Genetic Counselor,nl,Howard Morris
,2000-02-18,ericmunoz@healthcare.org,Female,Rheumatologist,nl,Eric Munoz,,,Male,Obstetric Nurse,et,Melissa Gomez
,1962-12-06,robertrobertson@healthcare.org,Female,Licensed Practical Nurse,et,Robert Robertson,,,Male,Diabetes Educator,et,Robert Hall
,1977-08-27,rosewells@healthcare.org,Other,Cardiologist,et,Rose Wells,,,Female,Vision Therapist,de,Susan Cox
,1972-04-28,caitlinwright@healthcare.org,Female,Pathologist,nl,Caitlin Wright,,,Other,Environmental Health Officer,nl,Steven Smith
,1994-02-17,robertcoleman@healthcare.org,Other,Emergency Medical Technician,et,Robert Coleman,,,Male,Pediatrician,et,Allen Thompson
,1971-06-07,melaniebrandtdds@healthcare.org,Female,Respiratory Therapist,de,Melanie Brandt DDS,,,Other,Obstetrics Technician,nl,Donald Jackson
,1967-09-01,alexandramiller@healthcare.org,Other,Family Physician,et,Alexandra Miller,,,Male,Communication Disorders Specialist,de,Melissa Norris
,1974-05-25,christinegomez@healthcare.org,Male,Gastroenterologist,et,Christine Gomez,,,Male,Otolaryngologist,et,Aaron Levine
,1997-05-05,roserivera@healthcare.org,Male,Cardiovascular Surgeon,nl,Rose Rivera,,,Female,Cardiologist,et,Rebecca Forbes
,1971-04-04,sophiaharrell@healthcare.org,Male,Cardiac Nurse,de,Sophia Harrell,,,Female,GI Technician,de,Martha Jimenez
,1961-03-17,joshuaflynn@healthcare.org,Other,Urologist,nl,Joshua Flynn,,,Female,Hematologist,de,Keith Peterson
,1994-04-15,cynthiavargas@healthcare.org,Male,Audiologist,nl,Cynthia Vargas,,,Female,Nephrologist,et,Mr. Nathan Jacobs MD
,1975-05-04,alecgraves@healthcare.org,Male,Orthodontist,et,Alec Graves,,,Female,Respiratory Therapist,et,Melissa Mosley
,1977-11-30,justinmendez@healthcare.org,Male,Radiation Therapist,de,Justin Mendez,,,Other,Gynecologist,de,Andrea Miller
,1982-09-08,michellegarcia@healthcare.org,Female,Rheumatology Nurse,de,Michelle Garcia,,,Male,Audiologist,et,Shawn Stone
,1973-11-25,brianvazquez@healthcare.org,Male,Public Health Nurse,et,Brian Vazquez,,,Other,Orthotic Specialist,de,Pamela Torres
,1961-01-27,jerrygarcia@healthcare.org,Female,Registered Nurse,nl,Jerry Garcia,,,Female,Endocrinologist,de,Mr. James Mccann
,1999-02-26,johnnywilliamsdds@healthcare.org,Male,Speech Therapist,de,Johnny Williams DDS,,,Other,Lung Function Technician,et,Janet Herring
,1991-04-23,jenniferpaul@healthcare.org,Male,Doula,et,Jennifer Paul,,,Female,Epidemiologist,de,Rachel Bishop
,1962-01-28,garydawson@healthcare.org,Male,Dental Assistant,nl,Gary Dawson,,,Other,Dialysis Nurse,et,Ashley Hubbard
,1999-06-10,kristinataylor@healthcare.org,Male,Rheumatologist,et,Kristina Taylor,,,Female,Surgical Technologist,et,Gregory Ellison
,1983-12-04,lisaedwards@healthcare.org,Female,Orthopedic Surgeon,nl,Lisa Edwards,,,Male,Skin Care Specialist,de,Erik Scott
,1989-08-27,gregoryellison@healthcare.org,Female,Surgical Technologist,et,Gregory Ellison,,,Male,Dental Assistant,nl,Gary Dawson
,1984-08-17,dannyruiz@healthcare.org,Male,Respiratory Therapist,de,Danny Ruiz,,,Male,Obstetrics Technician,nl,Douglas Andrade
,1970-10-18,drdannybyrdmd@healthcare.org,Female,Pathologist,nl,Dr. Danny Byrd MD,,,Other,Skin Care Specialist,et,Susan Kramer
,1993-06-13,joannecoleman@healthcare.org,Male,Dermatologist,et,Joanne Coleman,,,Other,Geneticist,et,Russell Johnston
,1984-11-13,pamelahorn@healthcare.org,Other,Dermatology Nurse,de,Pamela Horn,,,Female,Pulmonary Function Technologist,de,Larry Harvey
,1996-01-26,elizabethchan@healthcare.org,Male,GI Technician,de,Elizabeth Chan,,,Other,Endocrine Nurse,et,Stephen Ortiz
,1974-04-10,antonioherring@healthcare.org,Female,Speech Therapist,nl,Antonio Herring,,,Female,Pathologist,nl,Yolanda Taylor
,1995-03-01,adambell@healthcare.org,Other,Rheumatologist,de,Adam Bell,,,Male,Orthopedic Nurse,de,Roy Campbell
,1967-09-01,alexandramiller@healthcare.org,Other,Family Physician,et,Alexandra Miller,,,Female,Vision Therapist,de,Susan Cox
,1995-07-09,billhamilton@healthcare.org,Other,Primary Care Nurse,et,Bill Hamilton,,,Female,Poison Control Specialist,et,David Baird
,1968-12-30,kaitlinwebb@healthcare.org,Female,Blood Bank Technologist,et,Kaitlin Webb,,,Female,Registered Nurse,nl,Jerry Garcia
,1962-09-21,kennethharmon@healthcare.org,Female,GI Nurse,et,Kenneth Harmon,,,Female,Arthritis Specialist,nl,George Boyd
,1998-06-07,melissamosley@healthcare.org,Female,Respiratory Therapist,et,Melissa Mosley,,,Male,Orthopedic Surgeon,et,Caroline Harris
,1967-03-23,martinlopez@healthcare.org,Other,Arthritis Specialist,de,Martin Lopez,,,Other,Lab Technician,et,Gabriel Levine
,1983-06-11,tinajohnson@healthcare.org,Male,GI Nurse,de,Tina Johnson,,,Other,Morgue Attendant,et,Rachel Chan
,1993-10-10,stephenmiller@healthcare.org,Male,Doula,et,Stephen Miller,,,Male,Endocrine Nurse,et,Theresa Houston
,1999-02-06,michelleowens@healthcare.org,Other,Radiation Therapist,de,Michelle Owens,,,Other,Dentist,nl,Michael Martin
,1968-08-30,victoriajones@healthcare.org,Other,Orthotic Specialist,et,Victoria Jones,,,Other,Cardiac Nurse,et,Mikayla Nelson
,1968-05-29,markroberts@healthcare.org,Male,Dental Hygienist,nl,Mark Roberts,,,Male,Community Health Worker,de,Kimberly Stevens
,1972-09-25,katherineevans@healthcare.org,Male,Poison Control Specialist,de,Katherine Evans,,,Female,Mental Health Nurse,de,Donna Nicholson
,1963-05-01,matthewrodriguez@healthcare.org,Other,Primary Care Nurse,nl,Matthew Rodriguez,,,Female,Nutrition Counselor,et,Mary Kennedy
,1980-11-02,ericfox@healthcare.org,Male,Physical Therapist,de,Eric Fox,,,Other,Gastroenterologist,de,Travis Young
,1971-07-09,christopherbaker@healthcare.org,Female,Cardiovascular Surgeon,nl,Christopher Baker,,,Other,Geriatrician,et,Rebecca Palmer
,1975-01-16,brandonrichardson@healthcare.org,Other,Urodynamics Technician,et,Brandon Richardson,,,Female,Surgical Nurse,de,Nicholas Hays
,1985-06-24,davidbaker@healthcare.org,Female,Podiatrist,et,David Baker,,,Female,Pathologist,nl,Caitlin Wright
,1977-01-30,teresarodriguez@healthcare.org,Other,Anesthesiology Assistant,de,Teresa Rodriguez,,,Other,Therapist,nl,Russell Silva
,1997-02-19,mikefrench@healthcare.org,Male,Podiatrist,et,Mike French,,,Male,Rheumatology Nurse,de,Tracy Fischer
,1959-09-20,garycarter@healthcare.org,Female,Clinical Pharmacologist,nl,Gary Carter,,,Female,Rheumatologist,et,Martin Warren
,1981-12-30,josephvillanueva@healthcare.org,Male,Respiratory Therapist,et,Joseph Villanueva,,,Other,Community Outreach Specialist,de,Lisa Edwards
,1992-10-14,taracopeland@healthcare.org,Female,Surgical Nurse,et,Tara Copeland,,,Male,Pathologist,nl,Brandy Sanders MD
,1959-11-22,andrewnorris@healthcare.org,Other,MRI Technologist,de,Andrew Norris,,,Other,Rehabilitation Specialist,nl,Grace Meyer
,1982-07-19,pamelasummers@healthcare.org,Male,Poison Control Specialist,de,Pamela Summers,,,Other,Hematology Nurse,et,April Smith
,1978-05-01,michaelwagner@healthcare.org,Male,EKG Technician,nl,Michael Wagner,,,Other,Obstetrics Technician,et,Elizabeth Oliver
,1998-04-18,michellecarter@healthcare.org,Female,General Practitioner,nl,Michelle Carter,,,Other,Anesthesiologist,et,Ronnie James
,1971-03-04,timothystevenson@healthcare.org,Male,Community Outreach Specialist,et,Timothy Stevenson,,,Female,Blood Bank Technologist,et,Wayne Williams
,1983-03-09,hannahwalsh@healthcare.org,Male,Obstetric Nurse,de,Hannah Walsh,,,Female,Blood Bank Technologist,et,Wayne Williams
,1960-03-14,christinefischer@healthcare.org,Other,Dermatology Nurse,de,Christine Fischer,,,Other,Toxicologist,et,William Bailey
,1969-10-06,davidmurphy@healthcare.org,Male,Epidemiologist,de,David Murphy,,,Other,Women's Health Nurse,et,Jennifer Brooks
,1975-05-04,alecgraves@healthcare.org,Male,Orthodontist,et,Alec Graves,,,Other,GI Technician,de,Sarah Mcdaniel
,1994-08-10,cameronroberts@healthcare.org,Other,Endocrinologist,et,Cameron Roberts,,,Other,Pathologist,nl,Steven Boone
,1972-02-09,ashleyle@healthcare.org,Other,Gynecologist,et,Ashley Le,,,Other,Skin Care Specialist,et,Susan Kramer
,1985-06-22,shellyburgess@healthcare.org,Female,Primary Care Nurse,nl,Shelly Burgess,,,Male,Doula,de,Brandon Thompson
,1986-01-18,phillipgross@healthcare.org,Female,Primary Care Nurse,et,Phillip Gross,,,Female,Licensed Practical Nurse,et,Robert Robertson
,1993-11-12,jasondavis@healthcare.org,Other,Urodynamics Technician,nl,Jason Davis,,,Other,Neonatal Nurse,nl,Lisa Hernandez
